Time	Press	Temp	RH	Alt	Dewp	Dir
263	9.7	61.5	-5.6	-74.79831	37.93034	9378.3
263	7.3	60.4	-7.1	-74.79762	37.93042	9385.4
262	5.6	58.8	-7.7	-74.79694	37.93048	9392.8
262	5.1	58.4	-6.0	-74.79628	37.93052	9398.9
262	4.9	58.9	-5.0	-74.79561	37.93056	9403.6
262	4.9	60.4	-6.1	-74.79494	37.93060	9409.0
262	5.9	62.0	-6.7	-74.79424	37.93065	9415.8
262	7.5	63.2	-6.5	-74.79353	37.93071	9422.3
261	9.2	63.7	-6.1	-74.79281	37.93079	9428.3
261	10.5	63.7	-5.7	-74.79208	37.93088	9434.3
261	11.3	63.5	-5.0	-74.79136	37.93098	9439.1
261	12.3	63.5	-5.8	-74.79063	37.93108	9445.0
261	13.0	62.6	-6.6	-74.78992	37.93120	9451.0
261	13.0	61.1	-6.4	-74.78922	37.93132	9457.2
261	8.6	61.2	-6.0	-74.78852	37.93144	9463.5
261	8.6	61.2	-6.0	-74.78783	37.93155	9469.9
261	11.4	55.1	-6.4	-74.78725	37.93167	9477.4
261	9.7	54.3	-5.7	-74.78664	37.93175	9483.5
261	8.7	54.6	-4.7	-74.78602	37.93182	9488.5
261	8.0	54.1	-4.3	-74.78541	37.93190	9492.8
261	7.9	54.1	-4.6	-74.78480	37.93197	9497.2
262	8.0	54.7	-4.9	-74.78419	37.93204	9503.1
262	8.3	55.3	-4.3	-74.78356	37.93211	9508.3
262	8.3	56.0	-4.5	-74.78293	37.93219	9512.4
262	7.4	57.1	-5.6	-74.78229	37.93226	9517.5
262	6.8	58.8	-5.1	-74.78163	37.93232	9522.7
262	6.6	60.9	-5.6	-74.78095	37.93238	9527.9
262	7.5	62.9	-6.7	-74.78024	37.93244	9534.2
262	9.3	63.5	-6.8	-74.77951	37.93252	9540.8
262	9.1	59.3	-5.6	-74.77879	37.93261	9547.6
262	9.2	59.1	-5.6	-74.77807	37.93269	9554.4
262	8.1	56.0	-5.2	-74.77748	37.93278	9558.4
262	5.8	54.4	-5.6	-74.77686	37.93285	9564.2
262	3.5	55.3	-6.0	-74.77624	37.93288	9570.2
262	3.6	57.5	-5.5	-74.77559	37.93291	9576.2
262	5.2	57.6	-5.4	-74.77494	37.93295	9582.3
262	7.1	56.6	-5.2	-74.77430	37.93301	9588.0
261	8.6	55.5	-6.0	-74.77366	37.93308	9593.2
261	10.3	55.5	-7.0	-74.77303	37.93317	9600.0
261	11.4	56.2	-8.1	-74.77240	37.93327	9607.7
261	7.6	56.7	-5.6	-74.77176	37.93337	9615.8
261	7.5	56.8	-5.6	-74.77112	37.93348	9623.8
262	7.5	57.0	-5.6	-74.77048	37.93358	9631.9
262	7.4	57.1	-5.7	-74.76984	37.93368	9640.0
262	7.4	57.3	-5.7	-74.76920	37.93379	9648.0
263	7.4	57.4	-5.8	-74.76856	37.93389	9656.1
263	7.3	57.6	-5.9	-74.76792	37.93399	9664.2
263	7.2	64.0	-5.0	-74.76677	37.93406	9655.7
263	5.8	62.0	-5.5	-74.76604	37.93412	9659.3
264	5.6	59.9	-5.4	-74.76535	37.93416	9665.9
264	7.1	58.2	-6.4	-74.76467	37.93422	9672.0
264	7.0	58.0	-5.9	-74.76401	37.93428	9678.4
264	7.0	58.0	-5.9	-74.76335	37.93435	9684.9
264	7.0	58.0	-5.9	-74.76269	37.93441	9691.3
264	7.0	58.0	-5.9	-74.76203	37.93447	9697.7
264	7.0	58.0	-5.9	-74.76137	37.93454	9704.2
264	5.6	64.4	-6.1	-74.76051	37.93468	9707.8
264	4.3	62.7	-5.9	-74.75979	37.93472	9716.0
264	4.0	59.7	-5.8	-74.75908	37.93477	9722.8
264	7.0	58.0	-5.9	-74.75841	37.93480	9728.6
264	7.0	58.0	-5.9	-74.75773	37.93484	9734.3
264	5.6	56.2	-4.4	-74.75716	37.93490	9737.9
264	5.1	58.3	-5.2	-74.75653	37.93496	9742.8
264	4.7	60.5	-5.5	-74.75585	37.93500	9748.5
264	5.5	61.6	-3.6	-74.75514	37.93505	9752.6
264	6.1	61.4	-4.2	-74.75443	37.93510	9756.6
263	7.3	60.2	-5.3	-74.75374	37.93516	9761.0
263	8.6	59.2	-4.7	-74.75307	37.93523	9765.3
263	5.9	60.6	-5.2	-74.75240	37.93531	9770.0
263	5.9	60.6	-5.2	-74.75173	37.93539	9774.6
263	5.9	60.6	-5.2	-74.75105	37.93547	9779.3
263	5.9	60.6	-5.2	-74.75038	37.93555	9783.9
263	7.0	62.4	-4.9	-74.74962	37.93568	9787.9
263	5.5	60.8	-5.0	-74.74891	37.93573	9795.1
263	5.4	58.7	-4.7	-74.74822	37.93578	9800.9
263	6.3	56.3	-4.8	-74.74757	37.93582	9805.4
262	7.5	54.8	-4.1	-74.74695	37.93589	9808.8
262	9.6	55.4	-4.6	-74.74634	37.93597	9813.3
262	11.4	58.1	-5.7	-74.74570	37.93607	9819.0
262	12.0	60.8	-4.7	-74.74502	37.93618	9823.8
262	6.8	59.2	-4.9	-74.74433	37.93629	9828.4
262	7.0	59.0	-4.8	-74.74364	37.93640	9833.1
262	7.2	61.5	-7.1	-74.74293	37.93643	9841.5
262	5.9	60.0	-6.1	-74.74223	37.93649	9847.5
261	5.9	60.0	-6.2	-74.74154	37.93654	9853.8
261	7.5	61.3	-6.8	-74.74083	37.93660	9860.3
261	9.8	62.7	-6.6	-74.74012	37.93667	9866.3
261	11.4	63.6	-5.5	-74.73940	37.93677	9872.2
261	12.5	64.0	-4.3	-74.73867	37.93689	9877.2
261	13.2	63.6	-4.4	-74.73795	37.93702	9881.5
261	12.9	63.3	-5.1	-74.73723	37.93713	9886.6
261	11.9	62.9	-5.2	-74.73652	37.93725	9891.7
261	9.9	63.1	-7.0	-74.73579	37.93735	9898.6
262	8.6	62.1	-5.9	-74.73508	37.93743	9904.8
262	7.3	59.7	-5.6	-74.73439	37.93750	9910.7
262	7.1	56.8	-6.2	-74.73373	37.93757	9916.8
262	8.2	55.3	-5.4	-74.73310	37.93764	9922.1
262	9.1	60.2	-5.5	-74.73247	37.93771	9927.6
262	9.3	60.3	-5.6	-74.73185	37.93779	9933.0
262	9.5	60.5	-5.6	-74.73122	37.93786	9938.4
262	9.6	60.8	-5.7	-74.73059	37.93793	9943.8
262	6.5	62.0	-5.2	-74.72971	37.93801	9952.3
262	4.8	60.5	-4.6	-74.72900	37.93808	9957.8
262	3.7	58.5	-4.5	-74.72831	37.93813	9964.0
262	4.2	56.9	-4.1	-74.72766	37.93817	9968.1
262	6.1	55.7	-4.4	-74.72703	37.93822	9972.4
262	9.2	55.4	-5.1	-74.72640	37.93830	9977.4
262	8.5	60.4	-5.4	-74.72577	37.93838	9982.5
262	8.6	60.4	-5.3	-74.72515	37.93846	9987.6
262	8.7	60.4	-5.2	-74.72452	37.93855	9992.7
262	11.5	62.8	-5.1	-74.72372	37.93873	9998.2
262	10.0	63.2	-3.4	-74.72299	37.93883	10001.5
261	9.8	62.1	-3.9	-74.72227	37.93892	10004.7
261	9.9	59.9	-5.2	-74.72159	37.93901	10010.4
261	10.7	58.0	-4.5	-74.72092	37.93910	10014.9
261	10.5	57.1	-5.0	-74.72027	37.93920	10020.6
261	9.3	57.7	-6.0	-74.71963	37.93928	10026.9
261	8.3	58.6	-5.3	-74.71897	37.93936	10032.0
260	8.7	59.8	-5.2	-74.71829	37.93944	10037.3
260	10.4	60.6	-5.9	-74.71761	37.93953	10042.5
260	11.8	59.8	-5.0	-74.71693	37.93964	10047.5
260	12.0	58.9	-5.0	-74.71626	37.93974	10052.6
260	10.7	57.7	-5.8	-74.71560	37.93984	10058.1
260	9.2	56.8	-5.4	-74.71495	37.93993	10063.4
260	7.9	56.7	-4.7	-74.71430	37.94001	10068.5
260	7.9	56.3	-4.1	-74.71365	37.94008	10072.6
260	8.9	56.1	-4.3	-74.71302	37.94015	10077.5
260	10.9	56.5	-5.0	-74.71238	37.94024	10082.4
260	12.4	57.3	-4.9	-74.71173	37.94036	10087.0
260	13.0	59.0	-4.5	-74.71107	37.94048	10091.8
260	12.1	61.7	-5.4	-74.71038	37.94060	10096.3
260	10.2	62.7	-5.2	-74.70967	37.94070	10101.9
260	8.8	62.4	-3.9	-74.70896	37.94079	10105.4
260	9.0	61.3	-5.8	-74.70826	37.94086	10111.3
260	9.6	59.5	-5.8	-74.70757	37.94094	10117.2
260	9.8	58.3	-4.9	-74.70690	37.94102	10122.3
260	9.0	58.2	-5.9	-74.70625	37.94111	10128.1
260	8.1	58.6	-6.8	-74.70559	37.94118	10134.7
260	8.0	59.1	-6.0	-74.70492	37.94125	10140.8
260	10.3	59.9	-7.1	-74.70425	37.94133	10147.7
260	12.1	60.2	-7.0	-74.70357	37.94143	10154.3
260	13.3	61.1	-7.1	-74.70287	37.94155	10161.8
260	12.9	62.3	-6.3	-74.70217	37.94167	10167.6
260	11.7	63.3	-5.3	-74.70146	37.94179	10172.6
260	11.3	64.2	-4.8	-74.70073	37.94189	10176.6
261	11.3	64.3	-5.7	-74.70001	37.94199	10182.0
261	11.5	63.2	-6.2	-74.69929	37.94209	10188.1
261	11.7	61.5	-5.4	-74.69858	37.94220	10193.7
261	10.9	61.2	-6.5	-74.69789	37.94230	10200.5
261	9.5	60.9	-6.7	-74.69719	37.94239	10207.6
261	7.4	60.5	-5.7	-74.69650	37.94246	10213.9
261	5.7	60.0	-4.7	-74.69581	37.94252	10219.0
261	5.0	58.8	-5.8	-74.69514	37.94256	10224.4
261	5.8	57.7	-7.6	-74.69448	37.94260	10232.2
261	7.5	57.8	-7.8	-74.69382	37.94266	10239.8
261	9.4	58.8	-7.4	-74.69316	37.94274	10247.4
261	11.6	60.9	-6.5	-74.69248	37.94284	10253.6
261	13.7	63.4	-5.8	-74.69177	37.94296	10259.8
261	14.7	65.9	-5.3	-74.69102	37.94310	10263.9
261	13.4	66.4	-6.6	-74.69027	37.94323	10270.0
261	10.9	64.2	-6.9	-74.68952	37.94333	10276.6
261	8.3	61.1	-6.2	-74.68881	37.94341	10282.9
260	6.7	57.3	-5.0	-74.68815	37.94348	10288.6
260	6.2	55.2	-2.7	-74.68751	37.94353	10291.5
260	6.3	55.3	-4.9	-74.68689	37.94359	10296.3
260	8.3	57.3	-6.3	-74.68625	37.94365	10302.9
260	10.5	60.4	-6.0	-74.68558	37.94374	10309.0
260	12.4	62.4	-4.5	-74.68488	37.94385	10313.6
260	13.8	62.8	-3.1	-74.68416	37.94397	10317.5
260	14.4	61.2	-4.2	-74.68346	37.94410	10321.1
260	13.7	59.1	-5.5	-74.68278	37.94423	10326.3
259	12.4	58.0	-4.8	-74.68212	37.94435	10331.5
259	11.1	58.2	-4.2	-74.68147	37.94445	10336.0
259	10.9	59.8	-5.3	-74.68080	37.94454	10340.4
259	10.9	61.4	-5.0	-74.68011	37.94465	10345.6
259	11.1	62.2	-5.0	-74.67941	37.94474	10350.4
259	10.9	62.2	-5.6	-74.67870	37.94484	10356.2
259	10.4	60.9	-6.1	-74.67800	37.94493	10362.0
259	10.5	59.0	-5.4	-74.67731	37.94502	10367.9
259	10.8	57.0	-4.2	-74.67665	37.94512	10372.5
259	11.2	55.2	-4.4	-74.67601	37.94523	10377.2
259	11.4	55.0	-4.8	-74.67539	37.94534	10381.3
259	10.9	56.7	-5.1	-74.67476	37.94543	10386.1
259	10.8	60.2	-5.8	-74.67409	37.94552	10391.7
259	11.0	63.0	-5.6	-74.67338	37.94562	10396.7
259	11.0	64.2	-4.7	-74.67266	37.94572	10401.5
259	11.2	63.5	-4.8	-74.67193	37.94581	10406.1
259	11.9	61.3	-5.2	-74.67122	37.94592	10411.2
259	12.6	58.1	-5.6	-74.67055	37.94604	10417.2
259	12.6	56.9	-4.0	-74.66990	37.94615	10421.6
259	12.6	57.6	-5.3	-74.66925	37.94627	10426.0
259	12.1	59.6	-6.1	-74.66859	37.94638	10432.3
259	11.7	61.0	-4.7	-74.66790	37.94648	10437.4
259	10.8	61.2	-5.5	-74.66721	37.94658	10442.7
259	10.3	60.3	-5.9	-74.66652	37.94667	10448.2
259	10.3	59.9	-5.3	-74.66584	37.94676	10453.7
259	11.6	60.6	-5.8	-74.66515	37.94686	10459.4
259	12.6	61.6	-5.4	-74.66446	37.94697	10464.8
259	13.2	63.0	-4.7	-74.66375	37.94708	10470.1
259	12.8	64.0	-3.6	-74.66303	37.94720	10473.3
259	11.4	64.8	-4.2	-74.66230	37.94731	10477.0
259	9.7	63.9	-5.2	-74.66156	37.94741	10481.9
259	8.9	62.3	-4.8	-74.66085	37.94749	10487.0
259	9.8	60.1	-5.1	-74.66015	37.94757	10492.6
259	12.1	58.9	-5.8	-74.65948	37.94767	10497.5
258	14.0	58.8	-4.8	-74.65881	37.94780	10502.6
258	14.7	60.5	-6.3	-74.65812	37.94792	10508.0
258	14.0	62.4	-6.4	-74.65742	37.94806	10513.8
258	13.4	63.3	-5.1	-74.65671	37.94818	10519.7
258	14.0	62.3	-5.9	-74.65600	37.94831	10525.7
258	14.2	61.2	-6.1	-74.65530	37.94844	10531.9
258	14.0	60.2	-5.0	-74.65461	37.94856	10537.1
258	13.7	60.9	-4.9	-74.65392	37.94869	10541.9
258	13.0	62.1	-5.3	-74.65322	37.94881	10546.7
258	12.3	63.7	-5.6	-74.65251	37.94892	10552.5
258	12.3	64.2	-4.5	-74.65178	37.94904	10557.1
259	12.7	62.9	-4.6	-74.65106	37.94915	10561.8
259	12.9	60.5	-5.5	-74.65036	37.94926	10567.0
259	12.5	58.2	-4.9	-74.64969	37.94937	10571.9
259	12.0	57.3	-4.3	-74.64904	37.94948	10576.8
259	11.3	59.0	-4.9	-74.64838	37.94959	10581.4
259	10.8	61.7	-5.9	-74.64769	37.94968	10587.0
259	10.6	64.1	-5.2	-74.64698	37.94978	10592.6
259	10.3	64.7	-5.1	-74.64624	37.94988	10597.5
259	10.2	62.9	-5.1	-74.64552	37.94997	10602.8
259	10.4	60.4	-5.4	-74.64482	37.95007	10608.3
259	10.7	57.9	-5.8	-74.64415	37.95016	10614.4
259	11.3	56.8	-4.1	-74.64349	37.95026	10618.7
259	12.8	57.5	-4.9	-74.64284	37.95036	10623.2
259	14.2	59.6	-5.4	-74.64217	37.95048	10628.1
259	14.6	61.8	-4.5	-74.64148	37.95061	10633.0
259	13.3	63.8	-5.5	-74.64077	37.95073	10638.3
259	11.8	64.0	-5.6	-74.64005	37.95084	10644.3
259	10.6	63.1	-5.1	-74.63933	37.95094	10649.8
259	11.2	61.7	-6.7	-74.63863	37.95104	10656.1
259	13.0	60.0	-8.2	-74.63794	37.95115	10664.1
259	14.0	59.2	-8.4	-74.63728	37.95128	10673.3
259	13.5	58.8	-7.2	-74.63661	37.95140	10680.6
259	11.4	58.5	-5.7	-74.63594	37.95151	10686.1
259	8.5	58.3	-5.4	-74.63528	37.95160	10691.8
259	6.4	58.7	-6.5	-74.63461	37.95166	10698.4
259	6.0	60.4	-7.0	-74.63393	37.95171	10705.4
259	8.3	62.0	-7.1	-74.63322	37.95178	10712.3
259	11.7	62.4	-7.1	-74.63250	37.95188	10719.1
259	14.6	62.0	-5.8	-74.63179	37.95200	10725.6
258	16.8	61.3	-3.8	-74.63109	37.95215	10729.1
258	18.5	60.7	-3.7	-74.63040	37.95231	10732.7
258	18.5	60.5	-4.5	-74.62971	37.95247	10737.1
258	16.3	61.5	-5.9	-74.62902	37.95263	10742.8
258	12.6	62.3	-5.8	-74.62831	37.95276	10748.7
258	9.5	62.9	-5.1	-74.62760	37.95285	10753.5
258	8.4	62.5	-4.5	-74.62689	37.95293	10758.3
259	8.9	61.3	-5.6	-74.62619	37.95300	10763.7
259	10.9	59.5	-5.4	-74.62551	37.95309	10769.7
259	12.9	58.5	-4.5	-74.62485	37.95320	10774.8
259	14.5	59.5	-5.1	-74.62418	37.95332	10779.6
259	14.8	61.3	-5.5	-74.62349	37.95346	10785.1
259	13.6	62.5	-5.7	-74.62279	37.95359	10790.7
259	11.7	62.5	-6.2	-74.62207	37.95370	10797.4
259	10.3	60.9	-6.0	-74.62137	37.95379	10803.0
259	10.0	58.4	-7.1	-74.62069	37.95388	10809.8
260	10.8	56.4	-8.2	-74.62005	37.95397	10818.1
260	11.8	56.2	-8.1	-74.61941	37.95408	10826.2
260	11.8	56.7	-7.1	-74.61877	37.95419	10833.2
260	10.1	57.8	-6.3	-74.61812	37.95429	10839.3
260	7.7	59.1	-6.2	-74.61746	37.95436	10845.7
260	6.0	60.0	-5.3	-74.61678	37.95442	10851.6
260	5.8	59.6	-6.7	-74.61609	37.95447	10857.5
260	8.3	58.0	-7.4	-74.61542	37.95453	10864.7
260	10.9	56.6	-7.8	-74.61477	37.95462	10872.0
260	14.2	57.5	-8.8	-74.61413	37.95474	10880.8
260	15.9	59.6	-9.2	-74.61346	37.95488	10890.0
260	14.9	61.7	-7.1	-74.61277	37.95502	10897.8
260	11.8	63.1	-6.3	-74.61206	37.95515	10904.8
260	7.8	63.2	-6.9	-74.61133	37.95523	10911.3
260	4.9	62.0	-6.9	-74.61062	37.95528	10918.7
260	4.4	59.6	-7.1	-74.60993	37.95532	10925.8
260	6.3	57.6	-6.3	-74.60927	37.95536	10931.9
260	10.3	55.5	-5.8	-74.60863	37.95544	10937.7
260	14.4	54.5	-5.7	-74.60800	37.95555	10943.6
260	17.0	55.4	-6.5	-74.60738	37.95570	10949.4
260	16.1	57.7	-7.3	-74.60674	37.95585	10956.4
260	13.3	62.1	-7.3	-74.60605	37.95598	10963.9
260	10.4	64.3	-4.8	-74.60534	37.95609	10969.2
260	7.8	65.9	-3.2	-74.60460	37.95617	10972.8
260	7.4	66.1	-3.2	-74.60385	37.95624	10976.3
260	9.0	64.7	-4.7	-74.60311	37.95632	10980.4
260	11.7	62.5	-5.8	-74.60238	37.95641	10985.3
260	13.4	59.7	-4.9	-74.60169	37.95652	10990.6
260	13.8	57.0	-3.9	-74.60103	37.95664	10995.0
260	12.7	55.2	-3.1	-74.60040	37.95676	10997.7
260	10.7	55.2	-3.4	-74.59977	37.95687	11001.5
259	8.2	57.4	-4.8	-74.59913	37.95695	11005.9
259	7.1	60.7	-5.5	-74.59846	37.95701	11012.0
259	7.4	62.9	-4.9	-74.59775	37.95707	11017.8
259	10.2	64.3	-5.0	-74.59702	37.95716	11023.0
259	13.0	63.4	-5.6	-74.59628	37.95727	11028.1
259	14.3	61.6	-4.1	-74.59557	37.95739	11032.0
259	14.4	59.6	-5.2	-74.59489	37.95752	11038.1
259	13.2	58.5	-6.2	-74.59422	37.95764	11044.3
259	12.0	58.7	-4.8	-74.59356	37.95776	11048.8
258	11.7	59.6	-5.8	-74.59289	37.95786	11054.2
258	11.9	60.2	-5.5	-74.59221	37.95797	11059.5
258	13.2	60.3	-4.8	-74.59152	37.95808	11064.1
258	14.7	60.3	-4.7	-74.59083	37.95821	11068.7
258	15.5	60.7	-3.7	-74.59015	37.95835	11071.7
258	15.2	61.9	-3.8	-74.58946	37.95849	11075.2
258	13.7	63.0	-5.0	-74.58875	37.95862	11079.5
258	11.9	62.9	-4.4	-74.58803	37.95874	11083.8
258	10.6	61.3	-4.8	-74.58733	37.95884	11089.0
258	10.4	59.0	-5.3	-74.58665	37.95893	11094.4
258	11.1	57.6	-3.6	-74.58599	37.95903	11098.4
258	12.4	57.9	-5.0	-74.58534	37.95914	11102.9
258	13.0	59.1	-4.8	-74.58467	37.95926	11107.7
258	13.1	60.0	-4.2	-74.58400	37.95937	11112.3
258	13.0	59.9	-5.5	-74.58331	37.95948	11117.2
258	12.6	59.1	-4.7	-74.58264	37.95960	11122.4
258	12.1	59.3	-4.6	-74.58196	37.95970	11127.0
258	11.8	60.1	-5.5	-74.58128	37.95981	11132.4
258	12.0	60.6	-4.6	-74.58059	37.95991	11137.4
258	12.7	59.9	-4.9	-74.57991	37.96002	11142.3
258	13.4	58.4	-6.1	-74.57924	37.96014	11148.4
258	13.4	57.4	-4.4	-74.57858	37.96026	11153.4
258	12.4	57.0	-4.8	-74.57793	37.96038	11158.3
258	10.6	57.4	-5.9	-74.57727	37.96047	11163.9
258	9.5	57.8	-4.9	-74.57662	37.96056	11169.2
258	10.1	57.0	-5.3	-74.57597	37.96065	11174.2
258	12.2	55.9	-6.3	-74.57533	37.96075	11180.0
258	13.7	55.2	-4.5	-74.57470	37.96087	11184.9
258	15.2	56.1	-3.9	-74.57407	37.96101	11188.9
258	15.7	58.3	-4.8	-74.57342	37.96115	11193.7
257	14.6	59.5	-4.4	-74.57275	37.96129	11198.4
257	12.6	60.2	-4.7	-74.57206	37.96142	11203.1
257	10.6	59.1	-5.6	-74.57138	37.96152	11208.7
257	10.3	58.2	-4.0	-74.57072	37.96161	11213.4
257	11.3	57.7	-4.2	-74.57006	37.96170	11217.7
257	13.3	58.3	-5.6	-74.56940	37.96181	11222.8
257	14.7	58.7	-4.4	-74.56874	37.96194	11227.2
257	15.4	59.2	-3.9	-74.56806	37.96207	11231.0
257	15.0	58.7	-5.5	-74.56739	37.96221	11236.2
257	13.7	58.1	-5.0	-74.56672	37.96234	11241.7
257	13.0	58.0	-5.0	-74.56607	37.96246	11246.3
257	12.9	59.5	-6.1	-74.56541	37.96258	11251.9
258	12.9	60.7	-6.2	-74.56472	37.96269	11258.2
258	13.5	61.2	-5.0	-74.56402	37.96281	11263.0
258	13.5	60.5	-5.6	-74.56333	37.96294	11268.5
258	12.9	59.1	-5.8	-74.56266	37.96306	11274.5
258	12.7	59.1	-5.0	-74.56199	37.96318	11280.1
258	12.9	60.8	-5.1	-74.56131	37.96329	11284.6
258	13.1	62.8	-4.4	-74.56061	37.96341	11289.5
258	13.5	64.8	-4.4	-74.55989	37.96354	11294.4
258	13.9	65.7	-4.5	-74.55914	37.96366	11298.3
258	13.8	65.0	-3.1	-74.55840	37.96379	11301.1
258	13.3	64.2	-3.5	-74.55766	37.96391	11304.5
259	12.3	63.6	-4.8	-74.55694	37.96402	11309.6
259	11.2	62.6	-4.9	-74.55622	37.96412	11314.4
259	10.8	62.3	-3.7	-74.55552	37.96421	11319.0
259	11.8	62.5	-4.6	-74.55482	37.96431	11323.0
259	13.4	62.9	-5.3	-74.55410	37.96443	11327.8
259	14.6	63.4	-4.6	-74.55338	37.96455	11332.6
259	14.4	63.7	-4.3	-74.55265	37.96468	11336.9
259	12.7	64.0	-4.7	-74.55192	37.96481	11341.6
259	10.4	64.1	-5.5	-74.55118	37.96491	11347.5
259	8.9	64.1	-4.4	-74.55045	37.96500	11353.1
259	9.2	63.6	-4.1	-74.54973	37.96508	11357.7
260	10.9	62.6	-5.4	-74.54902	37.96517	11361.6
260	12.8	61.7	-5.2	-74.54831	37.96528	11367.2
260	13.8	61.2	-4.3	-74.54762	37.96540	11371.7
260	13.4	61.8	-5.5	-74.54692	37.96553	11377.0
260	12.0	62.7	-5.1	-74.54621	37.96564	11382.0
260	10.6	63.6	-3.7	-74.54548	37.96574	11386.6
260	10.7	63.6	-4.0	-74.54476	37.96583	11390.7
260	11.3	63.6	-5.1	-74.54404	37.96593	11395.0
260	12.4	63.3	-5.6	-74.54332	37.96603	11399.9
260	12.7	63.1	-5.7	-74.54261	37.96615	11405.0
259	11.6	63.2	-5.7	-74.54189	37.96625	11410.8
259	9.7	64.0	-6.3	-74.54118	37.96634	11417.1
259	8.1	65.7	-7.2	-74.54043	37.96642	11424.6
259	7.9	66.4	-7.4	-74.53968	37.96649	11432.0
259	9.8	66.3	-7.4	-74.53892	37.96658	11439.8
259	12.0	65.0	-6.4	-74.53817	37.96668	11445.7
259	14.2	63.4	-5.8	-74.53744	37.96681	11451.3
259	15.5	61.9	-5.3	-74.53673	37.96695	11456.7
259	15.5	60.9	-4.8	-74.53604	37.96709	11461.5
260	15.5	60.6	-5.2	-74.53536	37.96723	11466.3
260	14.8	60.8	-5.6	-74.53467	37.96736	11471.8
260	13.9	60.9	-4.7	-74.53398	37.96749	11476.9
260	12.8	60.5	-4.4	-74.53329	37.96761	11481.4
260	10.8	59.4	-5.8	-74.53262	37.96771	11486.9
260	9.1	59.2	-4.9	-74.53195	37.96780	11492.1
261	7.0	60.0	-5.1	-74.53126	37.96787	11496.9
261	5.3	61.8	-5.1	-74.53057	37.96792	11502.2
261	5.4	63.3	-3.9	-74.52985	37.96796	11506.4
261	7.1	63.7	-5.1	-74.52913	37.96802	11510.8
261	9.3	62.8	-5.6	-74.52840	37.96809	11516.5
262	10.7	61.7	-3.9	-74.52769	37.96819	11521.3
262	10.8	60.6	-4.1	-74.52700	37.96829	11525.1
262	9.5	60.2	-5.2	-74.52632	37.96838	11530.3
262	7.9	60.3	-4.4	-74.52564	37.96846	11534.8
262	6.7	60.8	-3.4	-74.52496	37.96852	11538.9
262	7.3	61.0	-4.6	-74.52427	37.96858	11542.8
262	8.4	61.3	-5.8	-74.52357	37.96865	11548.4
262	9.4	61.1	-4.6	-74.52287	37.96873	11553.1
262	9.2	61.7	-5.8	-74.52217	37.96881	11558.2
262	8.5	61.9	-5.2	-74.52147	37.96889	11563.7
262	7.8	61.5	-3.9	-74.52077	37.96896	11567.9
262	8.2	60.1	-4.6	-74.52008	37.96903	11572.1
262	8.9	59.0	-5.6	-74.51940	37.96911	11577.1
262	9.6	58.3	-4.6	-74.51874	37.96920	11581.8
262	9.6	59.4	-6.2	-74.51807	37.96929	11587.5
262	9.0	60.6	-5.3	-74.51739	37.96937	11593.2
262	8.3	61.3	-4.4	-74.51669	37.96945	11598.2
262	7.6	60.8	-5.4	-74.51599	37.96952	11603.9
262	7.4	59.7	-6.1	-74.51531	37.96959	11609.3
262	7.8	58.5	-5.1	-74.51464	37.96965	11614.8
262	8.8	58.2	-5.3	-74.51398	37.96972	11619.8
262	9.6	59.0	-4.8	-74.51332	37.96981	11623.8
261	10.4	60.2	-4.3	-74.51265	37.96990	11628.5
261	11.2	61.6	-4.5	-74.51195	37.97000	11633.4
261	11.3	62.1	-4.3	-74.51124	37.97011	11637.4
261	10.3	61.3	-4.9	-74.51054	37.97021	11642.4
261	8.7	59.6	-5.0	-74.50985	37.97030	11647.8
261	7.0	58.3	-4.6	-74.50918	37.97037	11652.3
261	6.1	58.0	-3.8	-74.50853	37.97042	11656.5
261	6.5	59.1	-4.5	-74.50787	37.97048	11660.2
261	8.0	60.9	-6.3	-74.50718	37.97054	11666.1
261	9.7	62.0	-4.3	-74.50647	37.97062	11670.7
261	10.9	61.7	-4.8	-74.50577	37.97072	11674.7
261	10.7	60.1	-5.9	-74.50509	37.97082	11680.5
261	10.0	58.7	-4.6	-74.50441	37.97092	11685.9
261	10.0	57.8	-5.2	-74.50375	37.97101	11690.7
261	10.5	57.9	-5.4	-74.50310	37.97110	11696.0
262	10.5	58.0	-4.5	-74.50244	37.97119	11700.8
262	9.4	58.4	-4.2	-74.50179	37.97128	11704.5
262	7.6	59.3	-4.9	-74.50112	37.97136	11708.9
262	6.1	59.9	-5.0	-74.50045	37.97142	11713.9
262	5.7	60.6	-4.2	-74.49977	37.97147	11718.5
262	6.9	60.5	-3.8	-74.49908	37.97152	11721.6
262	8.8	60.0	-4.5	-74.49840	37.97159	11725.6
262	10.6	59.2	-5.5	-74.49772	37.97168	11730.8
262	11.1	58.7	-4.7	-74.49704	37.97177	11736.4
262	10.4	59.5	-4.9	-74.49636	37.97187	11741.7
262	8.7	61.2	-5.8	-74.49567	37.97196	11747.7
262	6.9	62.6	-4.7	-74.49497	37.97203	11753.1
262	6.3	63.4	-3.9	-74.49426	37.97209	11756.6
262	7.3	63.0	-5.3	-74.49355	37.97215	11762.0
262	8.4	61.6	-5.7	-74.49284	37.97222	11767.8
262	9.0	60.1	-4.4	-74.49215	37.97231	11773.0
262	8.8	59.4	-4.8	-74.49146	37.97239	11777.9
262	8.3	59.2	-4.4	-74.49079	37.97246	11781.9
