P	T	Dewp.	Hu	Wd	Ws	Alt	Lat.	Long.	Time
409.8	-29.4	-39.7	33	258	53.3	6934.0	37.901714	-75.082161	21.416666666666668
409.5	-29.4	-39.8	33	258	53.3	6939.0	37.901808	-75.081569	21.433333333333334
409.2	-29.5	-39.9	32	258	53.3	6945.0	37.901901	-75.080976	21.45
408.8	-29.5	-40.0	32	258	53.3	6951.0	37.901995	-75.080383	21.466666666666665
408.5	-29.6	-40.1	32	258	53.3	6957.0	37.902089	-75.07979	21.483333333333334
408.2	-29.6	-40.3	31	258	53.4	6963.0	37.902183	-75.079197	21.5
407.8	-29.6	-40.4	31	259	53.4	6968.0	37.902276	-75.078604	21.516666666666666
407.5	-29.7	-40.5	31	259	53.4	6974.0	37.902370	-75.078011	21.533333333333335
407.2	-29.7	-40.6	31	259	53.4	6980.0	37.902464	-75.077418	21.55
406.9	-29.7	-40.7	30	259	53.4	6986.0	37.902557	-75.076825	21.566666666666666
406.5	-29.8	-40.9	30	259	53.4	6992.0	37.902651	-75.076232	21.583333333333332
406.2	-29.8	-41.0	29	259	53.4	6997.0	37.902745	-75.07564	21.6
405.9	-29.8	-41.1	29	259	53.4	7003.0	37.902839	-75.075047	21.616666666666667
405.5	-29.8	-41.3	29	260	53.4	7009.0	37.902932	-75.074454	21.633333333333333
405.2	-29.8	-41.4	28	260	53.4	7015.0	37.903026	-75.073861	21.65
404.9	-29.8	-41.6	28	260	53.4	7021.0	37.903120	-75.073268	21.666666666666668
404.5	-29.9	-41.7	27	260	53.4	7026.0	37.903212	-75.072675	21.683333333333334
404.2	-29.9	-41.8	27	260	53.4	7032.0	37.903275	-75.072073	21.7
403.9	-29.9	-41.9	27	260	53.4	7038.0	37.903338	-75.071472	21.716666666666665
403.5	-29.9	-42.0	27	261	53.4	7044.0	37.903401	-75.070871	21.733333333333334
403.2	-29.9	-42.1	26	261	53.4	7050.0	37.903464	-75.070269	21.75
402.9	-29.9	-42.2	26	261	53.4	7056.0	37.903527	-75.069668	21.766666666666666
402.5	-30.0	-42.3	26	261	53.4	7062.0	37.903590	-75.069067	21.783333333333335
402.2	-30.0	-42.3	26	261	53.4	7068.0	37.903653	-75.068465	21.8
401.8	-30.0	-42.3	26	261	53.4	7074.0	37.903716	-75.067864	21.816666666666666
401.5	-30.0	-42.4	26	261	53.4	7080.0	37.903779	-75.067263	21.833333333333332
401.2	-30.0	-42.3	26	261	53.4	7086.0	37.903842	-75.066661	21.85
400.8	-30.0	-42.3	26	261	53.4	7092.0	37.903905	-75.06606	21.866666666666667
400.5	-30.0	-42.3	26	261	53.4	7098.0	37.903968	-75.065459	21.883333333333333
400.2	-30.1	-42.2	26	261	53.4	7104.0	37.904031	-75.064857	21.9
399.8	-30.1	-42.2	26	261	53.4	7110.0	37.904093	-75.064256	21.916666666666668
399.5	-30.1	-42.2	27	261	53.4	7116.0	37.904156	-75.063654	21.933333333333334
399.2	-30.2	-42.2	27	261	53.4	7122.0	37.904219	-75.063053	21.95
398.8	-30.2	-42.1	27	261	53.4	7128.0	37.904282	-75.062452	21.966666666666665
398.5	-30.3	-42.1	27	261	53.4	7134.0	37.904345	-75.06185	21.983333333333334
398.2	-30.3	-42.2	27	261	53.4	7140.0	37.904408	-75.061249	22.0
397.8	-30.4	-42.2	27	261	53.4	7146.0	37.904471	-75.060648	22.016666666666666
397.5	-30.4	-42.2	27	261	53.4	7152.0	37.904534	-75.060046	22.033333333333335
397.2	-30.5	-42.3	27	261	53.4	7158.0	37.904597	-75.059445	22.05
396.8	-30.5	-42.4	27	261	53.4	7164.0	37.904660	-75.058844	22.066666666666666
396.5	-30.6	-42.5	27	261	53.4	7170.0	37.904723	-75.058242	22.083333333333332
396.2	-30.6	-42.6	27	261	53.4	7176.0	37.904786	-75.057641	22.1
395.8	-30.7	-42.7	27	261	53.4	7182.0	37.904849	-75.05704	22.116666666666667
395.5	-30.8	-42.8	27	261	53.4	7188.0	37.904912	-75.056438	22.133333333333333
395.2	-30.8	-43.0	26	261	53.4	7194.0	37.904975	-75.055837	22.15
394.8	-30.9	-43.1	26	261	53.4	7200.0	37.905037	-75.055236	22.166666666666668
394.5	-30.9	-43.3	25	262	53.4	7206.0	37.905100	-75.054634	22.183333333333334
394.2	-31.0	-43.5	25	262	53.3	7212.0	37.905156	-75.054034	22.2
393.8	-31.0	-43.7	25	262	53.3	7218.0	37.905211	-75.053435	22.216666666666665
393.5	-31.1	-43.9	24	262	53.2	7224.0	37.905266	-75.052835	22.233333333333334
393.2	-31.1	-44.0	24	262	53.2	7230.0	37.905321	-75.052236	22.25
392.9	-31.2	-44.1	24	262	53.2	7236.0	37.905376	-75.051636	22.266666666666666
392.5	-31.3	-44.2	24	262	53.1	7241.0	37.905431	-75.051036	22.283333333333335
392.2	-31.3	-44.3	24	262	53.1	7247.0	37.905486	-75.050437	22.3
391.9	-31.4	-44.5	23	262	53.0	7253.0	37.905542	-75.049837	22.316666666666666
391.6	-31.4	-44.6	23	262	53.0	7259.0	37.905597	-75.049237	22.333333333333332
391.2	-31.5	-44.7	23	262	52.9	7265.0	37.905652	-75.048638	22.35
390.9	-31.5	-44.8	23	262	52.9	7271.0	37.905707	-75.048038	22.366666666666667
390.6	-31.6	-44.9	23	262	52.9	7277.0	37.905762	-75.047439	22.383333333333333
390.2	-31.7	-45.0	22	262	52.8	7283.0	37.905817	-75.046839	22.4
389.9	-31.7	-45.1	22	262	52.8	7289.0	37.905872	-75.046239	22.416666666666668
389.6	-31.8	-45.2	22	263	52.7	7295.0	37.905927	-75.04564	22.433333333333334
389.3	-31.8	-45.2	22	263	52.7	7301.0	37.905982	-75.04504	22.45
389.0	-31.9	-45.3	22	263	52.7	7306.0	37.906037	-75.04444	22.466666666666665
388.6	-31.9	-45.4	22	263	52.6	7312.0	37.906092	-75.043841	22.483333333333334
388.3	-32.0	-45.5	22	263	52.6	7318.0	37.906147	-75.043241	22.5
388.0	-32.0	-45.6	22	263	52.7	7324.0	37.906202	-75.042642	22.516666666666666
387.7	-32.1	-45.7	22	263	52.8	7330.0	37.906257	-75.042042	22.533333333333335
387.3	-32.1	-45.8	22	263	53.0	7336.0	37.906312	-75.041442	22.55
387.0	-32.2	-45.9	22	263	53.1	7342.0	37.906367	-75.040843	22.566666666666666
386.7	-32.2	-45.9	21	263	53.2	7348.0	37.906422	-75.040243	22.583333333333332
386.4	-32.3	-46.0	21	263	53.3	7354.0	37.906477	-75.039643	22.6
386.0	-32.4	-46.1	21	263	53.5	7360.0	37.906532	-75.039044	22.616666666666667
385.7	-32.4	-46.2	21	263	53.6	7366.0	37.906587	-75.038444	22.633333333333333
385.4	-32.5	-46.3	21	263	53.7	7371.0	37.906642	-75.037845	22.65
385.1	-32.5	-46.4	21	263	53.8	7377.0	37.906697	-75.037245	22.666666666666668
384.8	-32.6	-46.5	21	263	54.0	7383.0	37.906753	-75.036645	22.683333333333334
384.4	-32.6	-46.5	21	263	54.1	7389.0	37.906808	-75.036046	22.7
384.1	-32.7	-46.6	21	263	54.2	7395.0	37.906860	-75.035428	22.716666666666665
383.8	-32.7	-46.8	20	263	54.3	7401.0	37.906912	-75.034804	22.733333333333334
383.5	-32.7	-46.9	20	263	54.5	7407.0	37.906964	-75.03418	22.75
383.1	-32.7	-47.1	20	263	54.6	7413.0	37.907016	-75.033557	22.766666666666666
382.8	-32.8	-47.2	20	263	54.7	7419.0	37.907068	-75.032933	22.783333333333335
382.5	-32.8	-47.3	19	263	54.9	7425.0	37.907120	-75.032309	22.8
382.2	-32.8	-47.4	19	263	55.0	7430.0	37.907172	-75.031686	22.816666666666666
381.9	-32.8	-47.5	19	263	55.1	7436.0	37.907224	-75.031062	22.833333333333332
381.5	-32.9	-47.6	19	263	55.1	7442.0	37.907276	-75.030439	22.85
381.2	-32.9	-47.7	18	263	55.1	7448.0	37.907328	-75.029815	22.866666666666667
380.9	-32.9	-47.8	18	263	55.1	7454.0	37.907380	-75.029191	22.883333333333333
380.6	-32.9	-47.8	18	263	55.1	7460.0	37.907432	-75.028568	22.9
380.3	-33.0	-47.9	18	263	55.1	7466.0	37.907484	-75.027944	22.916666666666668
380.0	-33.0	-48.0	18	263	55.1	7472.0	37.907536	-75.027321	22.933333333333334
379.6	-33.0	-48.0	18	263	55.1	7478.0	37.907588	-75.026697	22.95
379.3	-33.0	-48.0	18	263	55.1	7484.0	37.907640	-75.026073	22.966666666666665
379.0	-33.0	-48.0	18	263	55.1	7490.0	37.907692	-75.02545	22.983333333333334
378.7	-33.1	-48.0	18	263	55.1	7495.0	37.907744	-75.024826	23.0
378.4	-33.1	-48.0	18	263	55.1	7501.0	37.907796	-75.024202	23.016666666666666
378.0	-33.1	-48.0	18	263	55.1	7507.0	37.907848	-75.023579	23.033333333333335
377.7	-33.1	-48.1	18	263	55.1	7513.0	37.907900	-75.022955	23.05
377.4	-33.1	-48.1	18	263	55.1	7519.0	37.907952	-75.022332	23.066666666666666
377.1	-33.1	-48.2	18	263	55.1	7525.0	37.908004	-75.021708	23.083333333333332
376.8	-33.1	-48.2	18	263	55.1	7531.0	37.908056	-75.021084	23.1
376.5	-33.1	-48.2	18	263	55.1	7537.0	37.908108	-75.020461	23.116666666666667
376.2	-33.2	-48.3	18	263	55.1	7543.0	37.908160	-75.019837	23.133333333333333
375.8	-33.2	-48.3	18	263	55.1	7549.0	37.908212	-75.019214	23.15
375.5	-33.2	-48.3	18	263	55.1	7555.0	37.908264	-75.01859	23.166666666666668
375.2	-33.3	-48.4	18	263	55.1	7560.0	37.908316	-75.017966	23.183333333333334
374.9	-33.3	-48.5	18	263	55.2	7566.0	37.908368	-75.017343	23.2
374.6	-33.3	-48.6	18	263	55.2	7572.0	37.908421	-75.01671	23.216666666666665
374.2	-33.4	-48.7	17	263	55.2	7578.0	37.908476	-75.016065	23.233333333333334
373.9	-33.4	-48.9	17	263	55.3	7585.0	37.908531	-75.01542	23.25
373.6	-33.4	-49.0	17	263	55.3	7591.0	37.908586	-75.014774	23.266666666666666
373.3	-33.5	-49.2	17	264	55.4	7597.0	37.908640	-75.014129	23.283333333333335
372.9	-33.5	-49.2	16	264	55.4	7603.0	37.908695	-75.013483	23.3
372.6	-33.5	-49.3	16	264	55.4	7609.0	37.908750	-75.012838	23.316666666666666
372.3	-33.6	-49.4	16	264	55.5	7615.0	37.908805	-75.012193	23.333333333333332
372.0	-33.6	-49.5	16	264	55.5	7621.0	37.908860	-75.011547	23.35
371.6	-33.7	-49.6	16	264	55.5	7628.0	37.908915	-75.010902	23.366666666666667
371.3	-33.7	-49.8	16	264	55.6	7634.0	37.908970	-75.010257	23.383333333333333
371.0	-33.7	-49.9	15	264	55.6	7640.0	37.909025	-75.009611	23.4
370.7	-33.7	-50.1	15	264	55.6	7646.0	37.909080	-75.008966	23.416666666666668
370.4	-33.8	-50.3	15	264	55.7	7652.0	37.909135	-75.00832	23.433333333333334
370.0	-33.8	-50.4	15	264	55.7	7658.0	37.909190	-75.007675	23.45
369.7	-33.8	-50.5	15	264	55.7	7664.0	37.909245	-75.00703	23.466666666666665
369.4	-33.8	-50.4	15	264	55.8	7671.0	37.909300	-75.006384	23.483333333333334
369.1	-33.9	-50.3	15	264	55.8	7677.0	37.909355	-75.005739	23.5
368.7	-33.9	-50.2	15	264	55.9	7683.0	37.909409	-75.005094	23.516666666666666
368.4	-33.9	-50.1	15	264	56.0	7689.0	37.909464	-75.004448	23.533333333333335
368.1	-34.0	-50.1	16	264	56.2	7695.0	37.909519	-75.003803	23.55
367.8	-34.0	-50.0	16	264	56.3	7701.0	37.909574	-75.003157	23.566666666666666
367.5	-34.0	-49.9	16	264	56.4	7707.0	37.909629	-75.002512	23.583333333333332
367.1	-34.0	-49.9	16	264	56.5	7713.0	37.909684	-75.001867	23.6
366.8	-34.1	-49.9	16	264	56.6	7720.0	37.909739	-75.001221	23.616666666666667
366.5	-34.1	-49.8	16	264	56.7	7726.0	37.909794	-75.000576	23.633333333333333
366.2	-34.2	-49.7	17	264	56.8	7732.0	37.909849	-74.999931	23.65
365.9	-34.2	-49.5	17	264	57.0	7738.0	37.909904	-74.999285	23.666666666666668
365.5	-34.2	-49.5	17	264	57.1	7744.0	37.909959	-74.99864	23.683333333333334
365.2	-34.3	-49.4	17	264	57.2	7750.0	37.910014	-74.997994	23.7
364.9	-34.3	-49.4	18	263	57.3	7756.0	37.910069	-74.997349	23.716666666666665
364.6	-34.3	-49.4	18	263	57.4	7762.0	37.910133	-74.996693	23.733333333333334
364.3	-34.4	-49.5	18	263	57.5	7768.0	37.910199	-74.996035	23.75
364.0	-34.4	-49.5	18	263	57.6	7773.0	37.910265	-74.995378	23.766666666666666
363.7	-34.4	-49.5	18	263	57.8	7779.0	37.910331	-74.994721	23.783333333333335
363.4	-34.5	-49.4	18	263	57.9	7785.0	37.910397	-74.994063	23.8
363.1	-34.5	-49.3	18	263	58.0	7791.0	37.910463	-74.993406	23.816666666666666
362.8	-34.6	-49.2	19	263	58.1	7796.0	37.910528	-74.992748	23.833333333333332
362.5	-34.6	-49.2	19	263	58.1	7802.0	37.910594	-74.992091	23.85
362.2	-34.7	-49.2	19	263	58.1	7808.0	37.910660	-74.991433	23.866666666666667
361.9	-34.7	-49.1	19	263	58.2	7813.0	37.910726	-74.990776	23.883333333333333
361.6	-34.8	-49.1	19	263	58.2	7819.0	37.910792	-74.990119	23.9
361.4	-34.8	-49.1	19	263	58.2	7825.0	37.910858	-74.989461	23.916666666666668
361.1	-34.9	-49.1	19	263	58.2	7830.0	37.910923	-74.988804	23.933333333333334
360.8	-34.9	-49.1	19	263	58.3	7836.0	37.910989	-74.988146	23.95
360.5	-35.0	-49.1	20	263	58.3	7842.0	37.911055	-74.987489	23.966666666666665
360.2	-35.0	-49.1	20	263	58.3	7848.0	37.911121	-74.986832	23.983333333333334
359.9	-35.1	-49.1	20	263	58.3	7853.0	37.911187	-74.986174	24.0
359.6	-35.1	-49.1	20	262	58.3	7859.0	37.911253	-74.985517	24.016666666666666
359.3	-35.2	-49.0	20	262	58.4	7865.0	37.911318	-74.984859	24.033333333333335
359.0	-35.2	-49.0	20	262	58.4	7870.0	37.911384	-74.984202	24.05
358.7	-35.3	-49.0	21	262	58.4	7876.0	37.911450	-74.983544	24.066666666666666
358.4	-35.3	-48.9	21	262	58.4	7882.0	37.911516	-74.982887	24.083333333333332
358.1	-35.4	-48.8	21	262	58.5	7887.0	37.911582	-74.98223	24.1
357.8	-35.4	-48.7	22	262	58.5	7893.0	37.911647	-74.981572	24.116666666666667
357.5	-35.5	-48.7	22	262	58.5	7899.0	37.911713	-74.980915	24.133333333333333
357.3	-35.5	-48.6	22	262	58.5	7905.0	37.911779	-74.980257	24.15
357.0	-35.6	-48.5	23	262	58.6	7910.0	37.911845	-74.9796	24.166666666666668
356.7	-35.6	-48.4	23	262	58.5	7916.0	37.911911	-74.978943	24.183333333333334
356.4	-35.7	-48.3	23	262	58.5	7922.0	37.911977	-74.978285	24.2
356.1	-35.7	-48.1	24	262	58.4	7927.0	37.912042	-74.977628	24.216666666666665
355.8	-35.7	-48.0	24	262	58.4	7933.0	37.912108	-74.97697	24.233333333333334
355.5	-35.8	-47.9	25	262	58.3	7939.0	37.912167	-74.976319	24.25
355.2	-35.8	-47.7	25	262	58.3	7944.0	37.912224	-74.97567	24.266666666666666
354.9	-35.9	-47.6	26	262	58.2	7950.0	37.912280	-74.975022	24.283333333333335
354.7	-35.9	-47.5	27	263	58.2	7955.0	37.912337	-74.974373	24.3
354.4	-36.0	-47.3	27	263	58.2	7961.0	37.912394	-74.973724	24.316666666666666
354.1	-36.0	-47.2	28	263	58.1	7967.0	37.912450	-74.973075	24.333333333333332
353.8	-36.1	-47.1	28	263	58.1	7972.0	37.912507	-74.972426	24.35
353.5	-36.1	-47.0	29	263	58.0	7978.0	37.912564	-74.971777	24.366666666666667
353.2	-36.1	-46.9	29	263	58.0	7983.0	37.912620	-74.971128	24.383333333333333
352.9	-36.2	-46.7	30	263	57.9	7989.0	37.912677	-74.970479	24.4
352.7	-36.2	-46.6	30	263	57.9	7995.0	37.912733	-74.96983	24.416666666666668
352.4	-36.3	-46.5	31	263	57.9	8000.0	37.912790	-74.969181	24.433333333333334
352.1	-36.3	-46.4	32	263	57.8	8006.0	37.912847	-74.968532	24.45
351.8	-36.4	-46.2	32	263	57.8	8011.0	37.912903	-74.967884	24.466666666666665
351.5	-36.4	-46.1	33	264	57.7	8017.0	37.912960	-74.967235	24.483333333333334
351.3	-36.4	-46.0	34	264	57.7	8023.0	37.913016	-74.966586	24.5
351.0	-36.5	-45.9	34	264	57.7	8028.0	37.913073	-74.965937	24.516666666666666
350.7	-36.5	-45.8	35	264	57.7	8034.0	37.913130	-74.965288	24.533333333333335
350.4	-36.6	-45.7	35	264	57.7	8039.0	37.913186	-74.964639	24.55
350.1	-36.6	-45.6	36	264	57.7	8045.0	37.913243	-74.96399	24.566666666666666
349.8	-36.7	-45.5	36	264	57.7	8051.0	37.913300	-74.963341	24.583333333333332
349.6	-36.7	-45.5	37	264	57.7	8056.0	37.913356	-74.962692	24.6
349.3	-36.8	-45.4	37	264	57.7	8062.0	37.913413	-74.962043	24.616666666666667
349.0	-36.8	-45.4	38	264	57.7	8067.0	37.913469	-74.961394	24.633333333333333
348.7	-36.9	-45.3	38	264	57.7	8073.0	37.913526	-74.960746	24.65
348.4	-36.9	-45.3	38	264	57.7	8079.0	37.913583	-74.960097	24.666666666666668
348.2	-37.0	-45.3	39	264	57.7	8084.0	37.913639	-74.959448	24.683333333333334
347.9	-37.0	-45.3	39	264	57.7	8090.0	37.913696	-74.958799	24.7
347.6	-37.1	-45.3	39	264	57.7	8095.0	37.913753	-74.95815	24.716666666666665
347.3	-37.1	-45.3	39	264	57.7	8101.0	37.913809	-74.957501	24.733333333333334
347.0	-37.2	-45.3	39	264	57.7	8107.0	37.913866	-74.956852	24.75
346.7	-37.2	-45.3	40	263	57.7	8112.0	37.913922	-74.956203	24.766666666666666
346.5	-37.3	-45.3	40	263	57.7	8118.0	37.913977	-74.955546	24.783333333333335
346.2	-37.3	-45.3	40	263	57.7	8123.0	37.914031	-74.954888	24.8
345.9	-37.4	-45.3	40	263	57.7	8129.0	37.914085	-74.95423	24.816666666666666
345.6	-37.4	-45.4	40	263	57.7	8135.0	37.914140	-74.953571	24.833333333333332
345.3	-37.5	-45.4	40	263	57.7	8140.0	37.914194	-74.952913	24.85
345.1	-37.5	-45.4	41	264	57.7	8146.0	37.914248	-74.952255	24.866666666666667
344.8	-37.6	-45.4	41	264	57.8	8152.0	37.914303	-74.951597	24.883333333333333
344.5	-37.6	-45.4	41	264	57.8	8157.0	37.914357	-74.950938	24.9
344.2	-37.7	-45.4	41	264	57.9	8163.0	37.914411	-74.95028	24.916666666666668
343.9	-37.7	-45.4	42	264	57.9	8169.0	37.914465	-74.949622	24.933333333333334
343.7	-37.8	-45.3	42	264	58.0	8174.0	37.914520	-74.948964	24.95
343.4	-37.8	-45.3	42	264	58.0	8180.0	37.914574	-74.948305	24.966666666666665
343.1	-37.9	-45.3	43	264	58.1	8186.0	37.914628	-74.947647	24.983333333333334
342.8	-37.9	-45.2	43	264	58.1	8191.0	37.914682	-74.946989	25.0
342.5	-37.9	-45.2	43	264	58.1	8197.0	37.914737	-74.946331	25.016666666666666
342.3	-38.0	-45.2	44	264	58.2	8202.0	37.914791	-74.945672	25.033333333333335
342.0	-38.0	-45.2	44	264	58.2	8208.0	37.914845	-74.945014	25.05
341.7	-38.1	-45.2	44	264	58.3	8214.0	37.914899	-74.944356	25.066666666666666
341.4	-38.1	-45.2	44	264	58.3	8219.0	37.914954	-74.943698	25.083333333333332
341.1	-38.2	-45.3	44	264	58.4	8225.0	37.915008	-74.943039	25.1
340.9	-38.2	-45.3	44	264	58.4	8231.0	37.915062	-74.942381	25.116666666666667
340.6	-38.2	-45.3	44	264	58.4	8236.0	37.915117	-74.941723	25.133333333333333
340.3	-38.3	-45.3	45	264	58.5	8242.0	37.915171	-74.941065	25.15
340.0	-38.3	-45.3	45	264	58.5	8248.0	37.915225	-74.940406	25.166666666666668
339.7	-38.4	-45.4	45	264	58.5	8253.0	37.915279	-74.939748	25.183333333333334
339.5	-38.4	-45.4	45	264	58.4	8259.0	37.915334	-74.93909	25.2
339.2	-38.4	-45.5	44	264	58.4	8265.0	37.915388	-74.938432	25.216666666666665
338.9	-38.5	-45.5	44	264	58.3	8270.0	37.915442	-74.937773	25.233333333333334
338.7	-38.5	-45.6	44	264	58.3	8276.0	37.915496	-74.937115	25.25
338.4	-38.5	-45.7	44	263	58.2	8282.0	37.915551	-74.936457	25.266666666666666
338.1	-38.6	-45.8	44	263	58.2	8287.0	37.915616	-74.9358	25.283333333333335
337.8	-38.6	-45.8	43	263	58.1	8292.0	37.915691	-74.935144	25.3
337.6	-38.6	-45.9	43	263	58.1	8297.0	37.915766	-74.934488	25.316666666666666
337.3	-38.7	-46.0	43	263	58.0	8302.0	37.915842	-74.933832	25.333333333333332
337.1	-38.7	-46.0	43	263	58.0	8307.0	37.915917	-74.933176	25.35
336.8	-38.7	-46.1	43	263	57.9	8312.0	37.915992	-74.932519	25.366666666666667
336.6	-38.8	-46.1	43	263	57.9	8317.0	37.916067	-74.931863	25.383333333333333
336.3	-38.8	-46.2	43	263	57.8	8323.0	37.916143	-74.931207	25.4
336.1	-38.9	-46.3	42	262	57.8	8328.0	37.916218	-74.930551	25.416666666666668
335.8	-38.9	-46.4	42	262	57.7	8333.0	37.916293	-74.929895	25.433333333333334
335.6	-38.9	-46.4	42	262	57.7	8338.0	37.916368	-74.929239	25.45
335.4	-39.0	-46.4	42	262	57.7	8343.0	37.916443	-74.928583	25.466666666666665
335.1	-39.0	-46.5	42	262	57.6	8348.0	37.916519	-74.927927	25.483333333333334
334.9	-39.0	-46.5	42	262	57.6	8353.0	37.916594	-74.927271	25.5
334.6	-39.1	-46.5	42	262	57.6	8358.0	37.916669	-74.926615	25.516666666666666
334.4	-39.1	-46.6	42	262	57.7	8363.0	37.916744	-74.925959	25.533333333333335
334.1	-39.1	-46.6	42	262	57.8	8368.0	37.916819	-74.925302	25.55
333.9	-39.1	-46.6	42	262	57.9	8374.0	37.916895	-74.924646	25.566666666666666
333.6	-39.2	-46.7	42	262	58.0	8379.0	37.916970	-74.92399	25.583333333333332
333.4	-39.2	-46.7	42	262	58.1	8384.0	37.917045	-74.923334	25.6
333.1	-39.2	-46.7	42	262	58.1	8389.0	37.917120	-74.922678	25.616666666666667
332.9	-39.3	-46.7	42	262	58.2	8394.0	37.917196	-74.922022	25.633333333333333
332.6	-39.3	-46.7	42	262	58.3	8399.0	37.917271	-74.921366	25.65
332.4	-39.3	-46.8	42	262	58.4	8404.0	37.917346	-74.92071	25.666666666666668
332.1	-39.4	-46.8	42	262	58.5	8409.0	37.917421	-74.920054	25.683333333333334
331.9	-39.4	-46.8	42	262	58.5	8414.0	37.917496	-74.919398	25.7
331.6	-39.4	-46.8	42	262	58.6	8419.0	37.917572	-74.918742	25.716666666666665
331.4	-39.5	-46.9	42	262	58.7	8425.0	37.917647	-74.918086	25.733333333333334
331.1	-39.5	-46.9	42	262	58.8	8430.0	37.917722	-74.917429	25.75
330.9	-39.5	-47.0	42	261	58.9	8435.0	37.917797	-74.916773	25.766666666666666
330.7	-39.5	-47.0	42	261	59.0	8440.0	37.917873	-74.916117	25.783333333333335
330.4	-39.6	-47.0	42	261	59.0	8445.0	37.917944	-74.915427	25.8
330.1	-39.6	-47.1	42	261	59.1	8450.0	37.918015	-74.914736	25.816666666666666
329.9	-39.6	-47.1	42	261	59.2	8456.0	37.918086	-74.914045	25.833333333333332
329.6	-39.7	-47.2	42	261	59.3	8461.0	37.918157	-74.913354	25.85
329.4	-39.7	-47.3	41	261	59.4	8466.0	37.918228	-74.912663	25.866666666666667
329.1	-39.7	-47.4	41	261	59.5	8472.0	37.918299	-74.911972	25.883333333333333
328.9	-39.8	-47.5	41	262	59.7	8477.0	37.918371	-74.911281	25.9
328.6	-39.8	-47.6	40	262	59.8	8483.0	37.918442	-74.91059	25.916666666666668
328.4	-39.8	-47.7	40	262	59.9	8488.0	37.918513	-74.909899	25.933333333333334
328.1	-39.8	-47.8	39	262	60.0	8493.0	37.918584	-74.909208	25.95
327.8	-39.9	-47.9	39	262	60.1	8499.0	37.918655	-74.908518	25.966666666666665
327.6	-39.9	-48.0	39	262	60.2	8504.0	37.918726	-74.907827	25.983333333333334
327.3	-39.9	-48.1	38	262	60.3	8509.0	37.918797	-74.907136	26.0
327.1	-40.0	-48.2	38	262	60.5	8515.0	37.918868	-74.906445	26.016666666666666
326.8	-40.0	-48.3	38	262	60.6	8520.0	37.918940	-74.905754	26.033333333333335
326.6	-40.0	-48.4	38	262	60.7	8525.0	37.919011	-74.905063	26.05
326.3	-40.1	-48.5	37	262	60.8	8531.0	37.919082	-74.904372	26.066666666666666
326.1	-40.1	-48.6	37	262	60.9	8536.0	37.919153	-74.903681	26.083333333333332
325.8	-40.2	-48.7	37	262	61.0	8541.0	37.919224	-74.90299	26.1
325.5	-40.2	-48.7	37	262	61.1	8547.0	37.919295	-74.902299	26.116666666666667
325.3	-40.2	-48.8	37	262	61.3	8552.0	37.919366	-74.901608	26.133333333333333
325.0	-40.3	-48.8	37	262	61.4	8557.0	37.919437	-74.900917	26.15
324.8	-40.3	-48.8	37	262	61.5	8563.0	37.919509	-74.900226	26.166666666666668
324.5	-40.4	-48.8	37	262	61.5	8568.0	37.919580	-74.899535	26.183333333333334
324.3	-40.4	-48.9	37	262	61.5	8573.0	37.919651	-74.898844	26.2
324.0	-40.4	-48.9	37	262	61.4	8579.0	37.919722	-74.898153	26.216666666666665
323.8	-40.5	-49.0	37	262	61.4	8584.0	37.919793	-74.897462	26.233333333333334
323.5	-40.5	-49.1	36	262	61.4	8589.0	37.919864	-74.896771	26.25
323.3	-40.6	-49.2	36	262	61.4	8595.0	37.919935	-74.89608	26.266666666666666
323.0	-40.6	-49.3	36	262	61.4	8600.0	37.920006	-74.895389	26.283333333333335
322.7	-40.7	-49.3	36	262	61.4	8606.0	37.920075	-74.894701	26.3
322.5	-40.7	-49.3	36	262	61.3	8612.0	37.920139	-74.894015	26.316666666666666
322.2	-40.8	-49.3	36	262	61.3	8618.0	37.920203	-74.89333	26.333333333333332
321.9	-40.8	-49.4	36	262	61.3	8623.0	37.920267	-74.892645	26.35
321.6	-40.9	-49.4	37	262	61.3	8629.0	37.920331	-74.89196	26.366666666666667
321.4	-40.9	-49.4	37	263	61.3	8635.0	37.920395	-74.891275	26.383333333333333
321.1	-41.0	-49.4	37	263	61.3	8641.0	37.920459	-74.89059	26.4
320.8	-41.0	-49.4	37	263	61.2	8647.0	37.920523	-74.889905	26.416666666666668
320.5	-41.1	-49.4	37	263	61.2	8653.0	37.920587	-74.88922	26.433333333333334
320.3	-41.2	-49.4	38	263	61.2	8659.0	37.920651	-74.888535	26.45
320.0	-41.2	-49.4	38	263	61.2	8664.0	37.920715	-74.88785	26.466666666666665
319.7	-41.3	-49.4	38	263	61.2	8670.0	37.920779	-74.887165	26.483333333333334
319.4	-41.3	-49.4	39	263	61.2	8676.0	37.920843	-74.88648	26.5
319.2	-41.4	-49.3	39	263	61.1	8682.0	37.920907	-74.885794	26.516666666666666
318.9	-41.4	-49.3	39	263	61.1	8688.0	37.920971	-74.885109	26.533333333333335
318.6	-41.5	-49.3	39	263	61.1	8694.0	37.921035	-74.884424	26.55
318.3	-41.5	-49.4	39	263	61.1	8700.0	37.921099	-74.883739	26.566666666666666
